LINK CODE,ADVERTISER,LINK NAME,LINK ID,RETAIL PRICE,CATEGORY,,,,,,,,,,,
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14236986876&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-petite%2Fasos-design-petite-bias-cut-satin-slip-skirt-in-cherry-print%2Fprd%2F11734807%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwawxtqrqx%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/7/0/8/4/11734807/cherryprint/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14236986876&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN Petite bias cut satin slip skirt in cherry print - Multi,,,14236986876,33.5,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14236986876&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-petite%2Fasos-design-petite-bias-cut-satin-slip-skirt-in-cherry-print%2Fprd%2F11734807%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwawxtqrqx%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/7/0/8/4/11734807/cherryprint/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14236986876&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14600684638&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-petite-mini-dress-with-godet-lace-inserts%2Fprd%2F11468496%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwammxqxtr%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/6/9/4/8/11468496/white/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14600684638&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN Petite mini dress with godet lace inserts - White,,,14600684638,44.5,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14600684638&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-petite-mini-dress-with-godet-lace-inserts%2Fprd%2F11468496%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwammxqxtr%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/6/9/4/8/11468496/white/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14600684638&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14577479154&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-tall%2Fasos-design-tall-drape-neck-midi-dress-in-textured-fabric-with-self-belt%2Fprd%2F11685359%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwalpwatxt%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/9/5/3/5/11685359/neutral/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14577479154&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN Tall drape neck midi dress in textured fabric with self belt - Beige,,,14577479154,72,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14577479154&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-tall%2Fasos-design-tall-drape-neck-midi-dress-in-textured-fabric-with-self-belt%2Fprd%2F11685359%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwalpwatxt%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/9/5/3/5/11685359/neutral/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14577479154&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14375758014&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-mono-abstract-print-midi-skirt-with-side-button-front%2Fprd%2F11245977%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqiqpwlpi%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/7/7/9/5/11245977/mono/image1xxl.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14375758014&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN mono abstract print midi skirt with side button front - Multi,,,14375758014,38,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14375758014&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-mono-abstract-print-midi-skirt-with-side-button-front%2Fprd%2F11245977%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqiqpwlpi%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/7/7/9/5/11245977/mono/image1xxl.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14375758014&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14605403554&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-high-waist-flare-pants-in-tie-dye-print%2Fprd%2F11617614%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqqwirtix%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/4/1/6/7/11617614/multi/image1xxl.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14605403554&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN high waist flare pants in tie dye print - Multi,,,14605403554,39,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14605403554&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-high-waist-flare-pants-in-tie-dye-print%2Fprd%2F11617614%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqqwirtix%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/4/1/6/7/11617614/multi/image1xxl.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14605403554&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14479986642&type=2&murl=http%3A%2F%2Fus.asos.com%2Fjohn-zack-plus%2Fjohn-zack-plus-wide-leg-pants-two-piece-in-red-floral-print%2Fprd%2F11311922%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwmtqxatti%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/2/2/9/1/11311922/multi/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14479986642&type=2&subid=0"" >",ASOS (USA),John Zack Plus wide leg pants two-piece in red floral print - Multi,,,14479986642,40,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14479986642&type=2&murl=http%3A%2F%2Fus.asos.com%2Fjohn-zack-plus%2Fjohn-zack-plus-wide-leg-pants-two-piece-in-red-floral-print%2Fprd%2F11311922%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwmtqxatti%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/2/2/9/1/11311922/multi/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14479986642&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.13991598565&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-jiffy-pointed-studded-espadrilles%2Fprd%2F11037872%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwmmttiiwi%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/2/7/8/7/11037872/black/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.13991598565&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN Jiffy pointed studded espadrilles - Black,,,13991598565,21,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.13991598565&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-jiffy-pointed-studded-espadrilles%2Fprd%2F11037872%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwmmttiiwi%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/2/7/8/7/11037872/black/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.13991598565&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14541590314&type=2&murl=http%3A%2F%2Fus.asos.com%2Fone-above-another%2Fone-above-another-super-crop-top-with-buckle-belt-in-contrast-stitch-denim-two-piece%2Fprd%2F11716275%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwawiqqarx%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/5/7/2/6/11716275/ecru/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14541590314&type=2&subid=0"" >",ASOS (USA),One Above Another super crop top with buckle belt in contrast stitch denim two-piece - White,,,14541590314,27,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14541590314&type=2&murl=http%3A%2F%2Fus.asos.com%2Fone-above-another%2Fone-above-another-super-crop-top-with-buckle-belt-in-contrast-stitch-denim-two-piece%2Fprd%2F11716275%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwawiqqarx%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/5/7/2/6/11716275/ecru/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14541590314&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14245159120&type=2&murl=http%3A%2F%2Fus.asos.com%2Ftruffle-collection%2Ftruffle-collection-ruffle-tie-leg-heeled-sandals%2Fprd%2F11108151%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwawiqqwpa%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/1/5/1/8/11108151/red/image1xxl.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14245159120&type=2&subid=0"" >",ASOS (USA),Truffle Collection ruffle tie leg heeled sandals - Red,,,14245159120,38,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14245159120&type=2&murl=http%3A%2F%2Fus.asos.com%2Ftruffle-collection%2Ftruffle-collection-ruffle-tie-leg-heeled-sandals%2Fprd%2F11108151%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwawiqqwpa%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/1/5/1/8/11108151/red/image1xxl.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14245159120&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14618084298&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-petite%2Fasos-design-petite-off-shoulder-embroidery-jumpsuit%2Fprd%2F11642180%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dittpqlrla%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/0/8/1/2/11642180/bluedenim/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14618084298&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN Petite off shoulder embroidery jumpsuit - Orange,,,14618084298,36,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14618084298&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-petite%2Fasos-design-petite-off-shoulder-embroidery-jumpsuit%2Fprd%2F11642180%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dittpqlrla%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/0/8/1/2/11642180/bluedenim/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14618084298&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14591239094&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-jala-espadrille-flat-sandals%2Fprd%2F11168679%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwmlxwllqr%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/9/7/6/8/11168679/stripe/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14591239094&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN Jala espadrille flat sandals - Blue,,,14591239094,9.5,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14591239094&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-design%2Fasos-design-jala-espadrille-flat-sandals%2Fprd%2F11168679%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwmlxwllqr%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/9/7/6/8/11168679/stripe/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14591239094&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14613754000&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-petite%2Fasos-design-petite-wrap-maxi-skirt-with-tie-front-in-yellow-polka-dot%2Fprd%2F11350830%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqramrpaw%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/0/3/8/0/11350830/yellowspot/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14613754000&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN Petite wrap maxi skirt with tie front in yellow polka dot - Multi,,,14613754000,36,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14613754000&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-petite%2Fasos-design-petite-wrap-maxi-skirt-with-tie-front-in-yellow-polka-dot%2Fprd%2F11350830%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqramrpaw%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/0/3/8/0/11350830/yellowspot/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14613754000&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14037424410&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-maternity%2Fasos-design-maternity-over-the-bump-legging-in-abstract-print%2Fprd%2F11610356%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqtmixxtp%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/6/5/3/0/11610356/multi/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14037424410&type=2&subid=0"" >",ASOS (USA),ASOS DESIGN Maternity over the bump legging in abstract print - Multi,,,14037424410,13,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14037424410&type=2&murl=http%3A%2F%2Fus.asos.com%2Fasos-maternity%2Fasos-design-maternity-over-the-bump-legging-in-abstract-print%2Fprd%2F11610356%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwqtmixxtp%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/6/5/3/0/11610356/multi/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14037424410&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14358866572&type=2&murl=http%3A%2F%2Fus.asos.com%2Fdr-martens%2Fdr-martens-xabier-sandals-in-black%2Fprd%2F11209785%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwaqlxrwrw%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/5/8/7/9/11209785/black/image1xxl.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14358866572&type=2&subid=0"" >",ASOS (USA),Dr Martens Xabier sandals in black - Black,,,14358866572,131,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14358866572&type=2&murl=http%3A%2F%2Fus.asos.com%2Fdr-martens%2Fdr-martens-xabier-sandals-in-black%2Fprd%2F11209785%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwaqlxrwrw%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/5/8/7/9/11209785/black/image1xxl.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14358866572&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14541590920&type=2&murl=http%3A%2F%2Fus.asos.com%2Fkoco-k-plus%2Fkoco-k-plus-pleated-maxi-skirt-in-stone%2Fprd%2F11771371%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Ditlwlrqrw%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/1/7/3/1/11771371/stone/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14541590920&type=2&subid=0"" >",ASOS (USA),Koco & K Plus pleated maxi skirt in stone - Beige,,,14541590920,45,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14541590920&type=2&murl=http%3A%2F%2Fus.asos.com%2Fkoco-k-plus%2Fkoco-k-plus-pleated-maxi-skirt-in-stone%2Fprd%2F11771371%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Ditlwlrqrw%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/1/7/3/1/11771371/stone/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14541590920&type=2&subid=0, >
"<a href=""https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14572631342&type=2&murl=http%3A%2F%2Fus.asos.com%2Fstradivarius%2Fstradivarius-str-jeans%2Fprd%2F11032067%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwrqpqmltm%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc""><IMG border=0 src=""http://images.asos-media.com/inv/media/7/6/0/2/11032067/yellow/image1xxlrmbnrbtm.jpg"" ></a><IMG border=0 width=1 height=1 src=""https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14572631342&type=2&subid=0"" >",ASOS (USA),Stradivarius STR jeans - Yellow,,,14572631342,29,Apparel & Accessories,,,,https://click.linksynergy.com/link?id=FpriN4pC5jA&offerid=324006.14572631342&type=2&murl=http%3A%2F%2Fus.asos.com%2Fstradivarius%2Fstradivarius-str-jeans%2Fprd%2F11032067%3F%26browseCountry%3DUS%26currencyid%3D2%26istCompanyId%3D467dd896-9a62-42c2-84d9-be2d13921f66%26istFeedId%3Df98fb7fb-768a-4bbf-9619-b71eaa692019%26istItemId%3Dwrqpqmltm%26istBid%3Dt%26channelref%3Dproduct%2Bsearch%26mk%3Dabc,,http://images.asos-media.com/inv/media/7/6/0/2/11032067/yellow/image1xxlrmbnrbtm.jpg,,https://ad.linksynergy.com/fs-bin/show?id=FpriN4pC5jA&bids=324006.14572631342&type=2&subid=0, >
